author,content,title,predicted_emotion,predicted_sentiment
Mario Benedetti," Ahora que empecé el día volviendo a tu mirada, y me encontraste bien y te encontré más linda. Ahora que por fin está bastante claro dónde estás y dónde estoy. Sé por primera vez que tendré fuerzas  para construir contigo una amistad tan piola, que del vecino territorio del amor, ese desesperado, empezarán a mirarnos con envidia, y acabarán organizando excursiones para venir a preguntarnos cómo hicimos.",Lovers go home!,joy,POS
Mario Benedetti,Ya lo sabemos es difícil decir que no decir no quiero  ver que el dinero forma un cerco alrededor de tu esperanza sentir que otros los peores entran a saco por tu sueño  ya lo sabemos es difícil decir que no decir no quiero  no obstante cómo desalienta verte bajar tu esperanza saberte lejos de ti mismo  oírte primero despacito decir que sí decir sí quiero comunicarlo luego al mundo con un orgullo enajenado  y ver que un día pobre diablo ya para siempre pordiosero poquito a poco abres la mano  y nunca más puedes cerrarla.,Decir que no,joy,POS
Mario Benedetti,"Nadie sabe en qué noche de octubre solitario,  de fatigados duendes que ya no ocurren,  puede inmolarse la perdida infancia  junto a recuerdos que se están haciendo.    Qué sorpresa sufrirse una vez desolado,  escuchar cómo tiembla el coraje en las sienes,  en el pecho, en los muslos impacientes  sentir cómo los labios se desprenden  de verbos maravillosos y descuidados,  de cifras defendidas en el aire muerto,  y cómo otras palabras, nuevas, endurecidas  y desde ya cansadas se conjuran  para impedirnos el único fantasma de veras.    Cómo encontrar un sitio con los primeros ojos,  un sitio donde asir la larga soledad  con los primeros ojos, sin gastar  las primeras miradas,  y si quedan maltrechas de significados,  de cáscara de ideales, de puresas inmundas,  cómo encontrar un río con los primeros pasos,  un río -para lavarlos- que las lleve.",Las primeras miradas,joy,POS
Mario Benedetti, Te propongo construir  un nuevo canal  sin esclusas  ni excusas que comunique por fin  tu mirada  atlántica  con mi natural  pacífico.,Nuevo canal interoceánico,joy,NEU
Mario Benedetti,Ah no lo harás en vano  se te helarán los dedos y el corazón y los olores  se te helará la noche y la arrogancia y las rodillas  se te helará la sangre y los crepúsculos y el humo  se te helará el bostezo y el ademán y la lujuria  se te helarán los ojos la madrugada y el esperma  se te helará el ritual y las caricias y los signos  se te helará la luna y el arbolito y la garganta  se te helarán los labios y los disfrutes y la vida  todo está listo no lo harás en vano.,No lo harás en vano,joy,POS
Mario Benedetti,Vuelvo / quiero creer que estoy volviendo  con mi peor y mi mejor historia  conozco este camino de memoria  pero igual me sorprendo    hay tanto siempre que no llega nunca  tanta osadía tanta paz dispersa  tanta luz que era sombra y viceversa  y tanta vida trunca    vuelvo y pido perdón por la tardanza  se debe a que hice muchos borradores  me quedan dos o tres viejos rencores  y sólo una confianza    reparto mi experiencia a domicilio  y cada abrazo es una recompensa  pero me queda / y no siento vergüenza /  nostalgia del exilio    en qué momento consiguió la gente  abrir de nuevo lo que no se olvida  la madriguera linda que es la vida  culpable o inocente    vuelvo y se distribuyen mi jornada  las manos que recobro y las que dejo  vuelvo a tener un rostro en el espejo  y encuentro mi mirada    propios y ajenos vienen en mi ayuda  preguntan las preguntas que uno sueña  cruzo silbando por el santo y seña  y el puente de la duda    me fui menos mortal de lo que vengo  ustedes estuvieron / yo no estuve  por eso en este cielo hay una nube  y es todo lo que tengo    tira y afloja entre lo que se añora  y el fuego propio y la ceniza ajena  y el entusiasmo pobre y la condena  que no nos sirve ahora    vuelvo de buen talante y buena gana  se fueron las arrugas de mi ceño  por fin puedo creer en lo que sueño  estoy en mi ventana    nosotros mantuvimos nuestras voces  ustedes van curando sus heridas  empiezo a comprender las bienvenidas  mejor que los adioses    vuelvo con la esperanza abrumadora  y los fantasmas que llevé conmigo  y el arrabal de todos y el amigo  que estaba y no está ahora    todos estamos rotos pero enteros  diezmados por perdones y resabios  un poco más gastados y más sabios  más viejos y sinceros    vuelvo sin duelo y ha llovido tanto  en mi ausencia en mis calles en mi mundo  que me pierdo en los nombres y confundo  la lluvia con el llanto    vuelvo / quiero creer que estoy volviendo  con mi peor y mi mejor historia  conozco este camino de memoria  pero igual me sorprendo.,Quiero creer que estoy volviendo,joy,POS
Mario Benedetti,No me gaste las palabras no cambie el significado mire que lo que yo quiero lo tengo bastante claro  si usted habla de progreso nada más que por hablar mire que todos sabemos que adelante no es atrás  si está contra la violencia pero nos apunta bien si la violencia va y vuelve no se me queje después  si usted pide garantías sólo para su corral mire que el pueblo conoce lo que hay que garantizar  no me gaste las palabras no cambie el significado mire que lo que yo quiero lo tengo bastante claro  si habla de paz pero tiene costumbre de torturar mire que hay para ese vicio una cura radical  si escribe reforma agraria pero sólo en el papel mire que si el pueblo avanza la tierra viene con él  si está entregando el país y habla de soberanía quién va a dudar que usted es soberana porquería  no me gaste las palabras no cambie el significado mire que lo que yo quiero lo tengo bastante claro  no me ensucie las palabras no les quite su sabor y límpiese bien la boca si dice revolución.,Las palabras,others,POS
Mario Benedetti,Una mujer desnuda y en lo oscuro genera un resplandor que da confianza de modo que si sobreviene un apagón o un desconsuelo es conveniente y hasta imprescindible tener a mano una mujer desnuda.  entonces las paredes se acuarelan el cielo raso se convierte en cielo las telarañas vibran en su ángulo los almanaques dominguean y los ojos felices y felinos miran y no se cansan de mirar.  una mujer desnuda y en lo oscuro una mujer querida o a querer exorcisa por una vez la muerte.,La buena tiniebla,joy,POS
Mario Benedetti,No sé si alguna vez les ha pasado a ustedes pero el Jardín Botánico es un parque dormido en el que uno puede sentirse árbol o prójimo siempre y cuando se cumpla un requisito previo. Que la ciudad exista tranquilamente lejos.  El secreto es apoyarse digamos en un tronco y oír a través del aire que admite ruidos muertos cómo en Millán y Reyes galopan los tranvías.  No sé si alguna vez les ha pasado a ustedes pero el Jardín Botánico siempre ha tenido una agradable propensión a los sueños a que los insectos suban por las piernas y la melancolía baje por los brazos hasta que uno cierra los puños y la atrapa.  Después de todo el secreto es mirar hacia arriba y ver cómo las nubes se disputan las copas y ver cómo los nidos se disputan los pájaros.  No sé si alguna vez les ha pasado a ustedes ah pero las parejas que huyen al Botánico ya desciendan de un taxi o bajen de una nube hablan por lo común de temas importantes y se miran fanáticamente a los ojos como si el amor fuera un brevísimo túnel y ellos se contemplaran por dentro de ese amor.  Aquellos dos por ejemplo a la izquierda del roble (también podría llamarlo almendro o araucaria gracias a mis lagunas sobre Pan y Linneo) hablan y por lo visto las palabras se quedan conmovidas a mirarlos ya que a mí no me llegan ni siquiera los ecos.  No sé si alguna vez les ha pasado a ustedes pero es lindísimo imaginar qué dicen sobre todo si él muerde una ramita y ella deja un zapato sobre el césped sobre todo si él tiene los huesos tristes y ella quiere sonreír pero no puede.  Para mí que el muchacho está diciendo lo que se dice a veces en el Jardín Botánico     ayer llegó el otoño    el sol de otoño    y me sentí feliz    como hace mucho    qué linda estás    te quiero    en mi sueño    de noche    se escuchan las bocinas    el viento sobre el mar    y sin embargo aquello    también es el silencio    mírame así    te quiero    yo trabajo con ganas    hago números    fichas    discuto con cretinos    me distraigo y blasfemo    dame tu mano    ahora    ya lo sabés    te quiero    pienso a veces en Dios    bueno no tantas veces    no me gusta robar    su tiempo    y además está lejos    vos estás a mi lado    ahora mismo estoy triste    estoy triste y te quiero    ya pasarán las horas    la calle como un río    los árboles que ayudan    el cielo    los amigos    y qué suerte    te quiero    hace mucho era niño    hace mucho y qué importa    el azar era simple    como entrar en tus ojos    dejame entrar    te quiero    menos mal que te quiero.  No sé si alguna vez les ha pasado a ustedes pero puedo ocurrir que de pronto uno advierta que en realidad se trata de algo más desolado uno de esos amores de tántalo y azar que Dios no admite porque tiene celos.  Fíjense que él acusa con ternura y ella se apoya contra la corteza fíjense que él va tildando recuerdos y ella se consterna misteriosamente.  Para mí que el muchacho está diciendo lo que se dice a veces en el Jardín Botánico     vos lo dijiste    nuestro amor    fue desde siempre un niño muerto    sólo de a ratos parecía    que iba a vivir    que iba a vencernos    pero los dos fuimos tan fuertes    que lo dejamos sin su sangre    sin su futuro    sin su cielo    un niño muerto    sólo eso    maravilloso y condenado    quizá tuviera una sonrisa    como la tuya    dulce y honda    quizá tuviera un alma triste    como mi alma    poca cosa    quizá aprendiera con el tiempo    a desplegarse    a usar el mundo    pero los niños que así vienen    muertos de amor    muertos de miedo    tienen tan grande el corazón    que se destruyen sin saberlo    vos lo dijiste    nuestro amor    fue desde siempre un niño muerto    y qué verdad dura y sin sombra    qué verdad fácil y qué pena    yo imaginaba que era un niño    y era tan sólo un niño muerto    ahora qué queda    sólo queda    medir la fe y que recordemos    lo que pudimos haber sido    para él    que no pudo ser nuestro    qué más    acaso cuando llegue    un veintitrés de abril y abismo    vos donde estés    llevale flores    que yo también iré contigo.  No sé si alguna vez les ha pasado a ustedes pero el Jardín Botánico es un parque dormido que sólo despierta con la lluvia.  Ahora la última nube a resuelto quedarse y nos está mojando como alegres mendigos.  El secreto está en correr con precauciones a fin de no matar ningún escarabajo y no pisar los hongos que aprovechan para nadar desesperadamente.  Sin prevenciones me doy vuelta y siguen aquellos dos a la izquierda del roble eternos y escondidos en la lluvia diciéndose quién sabe qué silencios.  No sé si alguna vez les ha pasado a ustedes pero cuando la lluvia cae sobre el Botánico aquí se quedan sólo los fantasmas.  Ustedes pueden irse. Yo me quedo.,A la izquierda del roble,joy,POS
Mario Benedetti,Fueron jóvenes los viejos      pero la vida se ha ido      desgranando en el espejo       y serán viejos los jóvenes      pero no lo divulguemos      que hasta las paredes oyen.,Confidencial,joy,POS
Mario Benedetti," Poema atribuido a Benedetti, pero cuyo real autor es el cantautor Pablo Milanés.  Yo no te pido que me bajes una estrella azul sólo te pido que mi espacio llenes con tu luz.  Yo no te pido que me firmes diez papeles grises para amar sólo te pido que tú quieras las palomas que suelo mirar.  De lo pasado no lo voy a negar el futuro algún día llegará y del presente qué le importa a la gente si es que siempre van a hablar.  Sigue llenando este minuto de razones para respirar no me complazcas no te niegues no hables por hablar.  Yo no te pido que me bajes una estrella azul sólo te pido que mi espacio llenes con tu luz.",Yo no te pido,others,NEU
Mario Benedetti,¿Qué les queda por probar a los jóvenes      en este mundo de paciencia y asco?      ¿sólo grafitti? ¿rock? ¿escepticismo?      también les queda no decir amén      no dejar que les maten el amor      recuperar el habla y la utopía      ser jóvenes sin prisa y con memoria      situarse en una historia que es la suya      no convertirse en viejos prematuros       ¿qué les queda por probar a los jóvenes      en este mundo de rutina y ruina?      ¿cocaína? ¿cerveza? ¿barras bravas?      les queda respirar / abrir los ojos      descubrir las raíces del horror      inventar paz así sea a ponchazos      entenderse con la naturaleza      y con la lluvia y los relámpagos      y con el sentimiento y con la muerte      esa loca de atar y desatar       ¿qué les queda por probar a los jóvenes      en este mundo de consumo y humo?      ¿vértigo? ¿asaltos? ¿discotecas?      también les queda discutir con dios      tanto si existe como si no existe      tender manos que ayudan / abrir puertas      entre el corazón propio y el ajeno /      sobre todo les queda hacer futuro      a pesar de los ruines de pasado      y los sabios granujas del presente.,¿Qué les queda a los jóvenes?,joy,POS
Mario Benedetti, Ustedes cuando aman  exigen bienestar  una cama de cedro  y un colchón especial  nosotros cuando amamos  es fácil de arreglar  con sábanas qué bueno  sin sábanas da igual  ustedes cuando aman  calculan interés  y cuando se desaman  calculan otra vez  nosotros cuando amamos  es como renacer  y si nos desamamos  no la pasamos bien  ustedes cuando aman  son de otra magnitud  hay fotos chismes prensa  y el amor es un boom  nosotros cuando amamos  es un amor común  tan simple y tan sabroso  como tener salud  ustedes cuando aman  consultan el reloj  porque el tiempo que pierden  vale medio millón  nosotros cuando amamos  sin prisa y con fervor  gozamos y nos sale  barata la función  ustedes cuando aman  al analista van  él es quien dictamina  si lo hacen bien o mal  nosotros cuando amamos  sin tanta cortedad  el subconsciente piola  se pone a disfrutar  ustedes cuando aman  exigen bienestar  una cama de cedro  y un colchón especial  nosotros cuando amamos  es fácil de arreglar  con sábanas qué bueno  sin sábanas da igual.,Ustedes y nosotros,joy,POS
Mario Benedetti,Se las arregló para ser contemporáneo de quienes nacieron            medio siglo después de su muerte creó una justicia natural para negros zambos indios y           criollos pobres tuvo pupila suficiente como para meterse en camisa de once           varas y cojones como para no echarle la culpa a los otros  así y todo pudo articularnos un destino inventó el éxodo esa última y seca prerrogativa del albedrío  tres años antes que naciera marx y ciento cincuenta antes de que roñosos diputados la            convirtieran en otro expediente demorado borroneó una reforma agraria que aún no ha conseguido el            homenaje catastral  lo abandonaron lo jodieron lo etiquetaron pero no fue por eso que se quedó para siempre en tierra            extraña por algo nadie quiere hurgar en su silencio de viejo firme no fue tosco como lavalleja ni despótico como oribe ni astuto           como rivera fue sencillamente un tipo que caminó delante de su gente fue un profeta certero que no hizo públicas sus profecías            pero se amargó profundamente con ellas  acaso imaginó a los futurísimos choznos de quienes            inauguraban el paisito esos gratuitos herederos que ni siquiera iban a tener la            disculpa del coraje y claro presintió el advenimiento de estos ministros alegóricos            estos conductores sin conducta estos proxenetas del            recelo estos tapones de la historia y si decidió quedarse en curuguaty no fue por terco o por necio o resentido sino como una forma penitente e insomne de instalarse en su            bien ganado desconsuelo.,Artigas,anger,NEG
Mario Benedetti,No existe esponja para lavar el cielo pero aunque pudieras enjabonarlo y luego echarle baldes y baldes de mar y colgarlo al sol para que se seque siempre faltaría el pájaro en silencio  no existen métodos para tocar el cielo pero aunque te estiraras como una palma y lograras rozarlo en tus delirios y supieras al fin como es al tacto siempre te faltaría la nube de algodón  no existe un puente para cruzar el cielo pero aunque consiguieras llegar a la otra orilla a fuerza de memoria y pronósticos y comprobaras que no es tan dificil siempre te faltaría el pino del crepusculo  eso es por que se trata de un cielo que no es tuyo aunque sea impetuoso y desgarrado en cambio cuando llegue al que te pertenece no lo querrás lavar ni tocar ni cruzar pero estarán el pájaro y la nube y el pino.,Otro cielo,others,POS
Mario Benedetti,Señoras y señores hoy trataremos del imperialismo tema difícil si los hay y a veces engorroso de sitiar en sólo media hora de pésimas noticias  en consecuencia intentaré abordarlo tal como en un pasado alegre y misterioso se solía abordar los bajeles piratas quiero decir                 de un modo irregular  digamos por ejemplo que una campana suena a lo lejos mansa y purifica el diálogo y se queda como el sol en las copas de los árboles  a pesar del calor el horizonte se pone su bufanda y unos pájaros sueltos y agilísimos la recorren                 y no son golondrinas  nada de eso es el imperialismo  digamos por ejemplo que una muchacha quiebra la mañana con sus caderas móviles sus ojos perentorios sus labios de cosecha su paso que no pasa y el muchacho espera invencible y modesto la incluye en su destino la estudia poro a poro y así centineleándola                 se atreve o no se atreve  tampoco eso es el imperialismo  digamos por ejemplo que un niño escucha el mundo y decidiéndose le echa su bocanada de candor aprende cómo son sus pies y se los come discute con el techo y lo convence llora para variar y porque sabe que a su alarido comparece el seno con su promesa láctea y esa piel que le gusta sentir junto a los párpados y sabe que es feliz aunque no sepa qué precio va a pagar o qué desprecio  tampoco eso es el imperialismo  digamos por ejemplo que un viejo está aprendiendo el alfabeto y clave en su memoria los diptongos y las esdrújulas que son tan cómodas porque llevan acento indiscutible tiene rostro de cuáquero este viejo pero el alma la tiene de resorte y escribe llubia porque en su campito nunca vio que lloviera con ve corta  tampoco eso es el imperialismo  digamos por ejemplo que una máquina late en el delirio dice ruidosamente su producto y las manos lo ayudan lo enderezan lo limpian lo acicalan y lo envasan manos que se conocen hace años y hace años se mojan y se secan se dan la bienvenida y los adioses se preguntan se llaman se responden se apoyan en la máquina materna que dice su producto y carraspea y cuando las ve juntas veteranas suelta dos o tres lágrimas de aceite  tampoco eso es el imperialismo  digamos por ejemplo que en la serena noche conyugal la pareja hizo un hijo porque le dio la gana y le ha dado la gana porque sabe que un hijo es el profeta cotidiano irá anunciándolos de sol a sol irá diciendo a todos que es un hijo y se alimentará con insolente apetito y probará la patria como si fuera pan caliente y nuevo  tampoco eso es el imperialismo  digamos por ejemplo que la frontera pierde sus aduanas y hasta nos invadimos los unos a los otros nos prestamos volcanes y arroyitos y cobre y antropólogos y azúcar y lana y proteínas y arcoiris y alfabetizadores y durmientes y poetas y prosistas y petróleo y el contrabando queda para el viento y para los amantes migratorios  tampoco eso es el imperialismo  digamos por ejemplo que la lluvia y el sol nos pertenecen también el sobrecielo y el subsuelo las provincias de nuestro corazón y el territorio de nuestro trabajo  somos iguales ante los iguales en un mundo de pares y sin otros una linda locura de los cuerdos y cierta estratagema de justicia vamos poniendo tildes a presagios que se cumplieron o se están cumpliendo en un comienzo fuimos sólo islas ahora somos urgentes archipiélagos  tampoco eso es el imperialismo  y digamos por último que tenemos la noche y nuestra casa y un reloj que no cuenta hacia la muerte la ciencia avanza tanto que ha logrado aislar el virus de la xenofobia y la patria es ahora un salado bautismo que va de mar a mar y los abismo siguen existiendo aunque nadie se arroje a su silencio  siempre es duro vivir pero se vive dentro de las esclusas de la vida  y una vez más afirmo nada de esto es el imperialismo  confío no haber sido demasiado sectario en el enfoque teórico del tema  señoras y señores acaba de avisarme un compañero que afuera nos esperan los señores gendarmes tal vez para brindarnos alguna clase práctica  deseémonos coraje y buena suerte  he dicho                 muchas gracias,Teoría y práctica,others,POS
Mario Benedetti, Tengo miedo de verte  necesidad de verte  esperanza de verte  desazones de verte  tengo ganas de hallarte  preocupación de hallarte  certidumbre de hallarte  pobres dudas de hallarte  tengo urgencia de oírte  alegría de oírte  buena suerte de oírte  y temores de oírte  o sea  resumiendo  estoy jodido  y radiante  quizá más lo primero  que lo segundo  y también  viceversa.,Viceversa,others,POS
Mario Benedetti," 1 Quién hubiera creído que se hallaba  sola en el aire, oculta,  tu mirada.  Quién hubiera creído esa terrible  ocasión de nacer puesta al alcance  de mi suerte y mis ojos,  y que tú y yo iríamos, despojados  de todo bien, de todo mal, de todo,  a aherrojarnos en el mismo silencio,  a inclinarnos sobre la misma fuente  para vernos y vernos  mutuamente espiados en el fondo,  temblando desde el agua,  descubriendo, pretendiendo alcanzar  quién eras tú detrás de esa cortina,  quién era yo detrás de mí.  Y todavía no hemos visto nada.  Espero que alguien venga, inexorable,  siempre temo y espero,  y acabe por nombrarnos en un signo,  por situarnos en alguna estación  por dejarnos allí, como dos gritos  de asombro.  Pero nunca será. Tú no eres ésa,  yo no soy ése, ésos, los que fuimos  antes de ser nosotros.  Eras sí pero ahora  suenas un poco a mí.  Era sí pero ahora  vengo un poco a ti.  No demasiado, solamente un toque,  acaso un leve rasgo familiar,  pero que fuerce a todos a abarcarnos  a ti y a mí cuando nos piensen solos.  2 Hemos llegado al crepúsculo neutro  donde el día y la noche se funden y se igualan.  Nadie podrá olvidar este descanso.  Pasa sobre mis párpados el cielo fácil  a dejarme los ojos vacíos de ciudad.  No pienses ahora en el tiempo de agujas,  en el tiempo de pobres desesperaciones.  Ahora sólo existe el anhelo desnudo,  el sol que se desprende de sus nubes de llanto,  tu rostro que se interna noche adentro  hasta sólo ser voz y rumor de sonrisa.  3 Puedes querer el alba  cuando ames.  Puedes  venir a reclamarte como eras.  He conservado intacto tu paisaje.  Lo dejaré en tus manos  cuando éstas lleguen, como siempre,  anunciándote.  Puedes  venir a reclamarte como eras.  Aunque ya no seas tú.  Aunque mi voz te espere  sola en su azar  quemando  y tu dueño sea eso y mucho más.  Puedes amar el alba  cuando quieras.  Mi soledad ha aprendido a ostentarte.  Esta noche, otra noche  tú estarás  y volverá a gemir el tiempo giratorio  y los labios dirán  esta paz ahora esta paz ahora.  Ahora puedes venir a reclamarte,  penetrar en tus sábanas de alegre angustia,  reconocer tu tibio corazón sin excusas,  los cuadros persuadidos,  saberte aquí.  Habrá para vivir cualquier huida  y el momento de la espuma y el sol  que aquí permanecieron.  Habrá para aprender otra piedad  y el momento del sueño y el amor  que aquí permanecieron.  Esta noche, otra noche  tú estarás,  tibia estarás al alcance de mis ojos,  lejos ya de la ausencia que no nos pertenece.  He conservado intacto tu paisaje  pero no sé hasta dónde está intacto sin ti,  sin que tú le prometas horizontes de niebla,  sin que tú le reclames su ventana de arena.  Puedes querer el alba cuando ames.  Debes venir a reclamarte como eras.  Aunque ya no seas tú,  aunque contigo traigas  dolor y otros milagros.  Aunque seas otro rostro  de tu cielo hacia mí.",Asunción de tí,joy,POS
Mario Benedetti,Cada cuerpo tiene su armonía y su desarmonía. En algunos casos la suma de armonías puede ser casi empalagosa. En otros el conjunto de desarmonías produce algo mejor que la belleza.,Teoría de conjuntos,joy,NEG
Mario Benedetti, La verdad es que  grietas  no faltan  así al pasar recuerdo  las que separan a zurdos y diestros  a pequineses y moscovitas  a présbites y miopes  a gendarmes y prostitutas  a optimistas y abstemios  a sacerdotes y aduaneros  a exorcistas y maricones  a baratos e insobornables  a hijos pródigos y detectives  a Borges y Sábato  a mayúsculas y minúsculas  a pirotécnicos y bomberos  a mujeres y feministas  a acuarianos y taurinos  a profilácticos y revolucionarios  a vírgenes e impotentes  a agnósticos y monaguillos  a inmortales y suicidas  a franceses y no franceses  a corto o a larguísimo plazo  todas son sin embargo  remediables  hay una sola grieta  decididamente profunda  y es la que media entre la maravilla del hombre  y los desmaravilladores  aún es posible saltar de uno a otro borde  pero cuidado  aquí estamos todos  ustedes y nosotros  para ahondarla  señoras y señores  a elegir  a elegir de qué lado  ponen el pie.,Grietas,others,NEU
Mario Benedetti,     1      La caricia es un lenguaje      si tus caricias me hablan      no quisiera que se callen       2      La caricia no es la copia      de otra caricia lejana      es una nueva versión      casi siempre mejorada       3      Es la fiesta de la piel      la caricia mientras dura      y cuando se aleja deja      sin amparo a la lujuria       4      Las caricias de los sueños      que son prodigio y encanto      adolecen de un defecto      no tiene tacto       5      Como aventura y enigma      la caricia empieza antes      de convertirse en caricia       6      Es claro que lo mejor      no es la caricia en sí misma      sino su continuación,Informe sobre caricias,joy,POS
Mario Benedetti,a ambrosio y silvia        Los árboles       ¿serán acaso solidarios?        ¿digamos el castaño de los campos elíseos       con el quebrancho de entre ríos       o los olivos de jaén       con los sauces de tacuarembó?        ¿le avisará la encina de westfalia       al flaco alerce de tirol       que administre mejor su trementina?        y el caucho de pará       o el baobab en las márgenes del cuanza       ¿provocarán al fin la verde angustia       de aquel ciprés de la mission dolores       que cabeceaba en frisco       california?        ¿se sentirá el ombú en su pampa de rocío       casi un hermano de la ceiba antillana?        los de este parque o aquella floresta       ¿se dirán de copa a copa que el muérdago       otrora tan sagrado entre los galos       ahora es apenas un parásito       con chupadores corticales?        ¿sabrán los cedros del líbano       y los caobos de corinto       que sus voraces enemigos       no son la palma de camagüey       ni el eucalipto de tasmania       sino el hacha tenaz del leñador       la sierra de las grandes madereras       el rayo como látigo en la noche?,De árbol a árbol,anger,POS
Mario Benedetti,Ayer pasó el pasado lentamente con su vacilación definitiva sabiéndote infeliz y a la deriva con tus dudas selladas en la frente  ayer pasó el pasado por el puente y se llevó tu libertad cautiva cambiando su silencio en carne viva por tus leves alarmas de inocente  ayer pasó el pasado con su historia y su deshilachada incertidumbre/ con su huella de espanto y de reproche  fue haciendo del dolor una costumbre sembrando de fracasos tu memoria y dejándote a solas con la noche.,Ayer,joy,NEU
Mario Benedetti,"Well, old spy look like I led you down some pretty blind alleys. Ray Durem       Señor molusco        caballero lapa      ya sabés en qué malos pasos ando      conocés mis esquinas y mis fobias      mis bares mis amores mi bufanda       conocés las puteadas que rezo despacito      cuando pasan los verdes apuntando      conocés cómo escupo al cielo ajeno      cuando me hace sombra el helicóptero       conocés bien a qué mujeres miro      y vos también mirás        degenerado      es el único acuerdo entre nosotros      y dura lo que un lirio        o una ráfaga       conocés qué porfiada dulzura me atraganta      cuando caen los mejores        los más tiernos      los que podrían levantar de a poco      la feroz inocencia que nos salve       conocés que conozco que hay algunos      que cayeron por vos hijo de puta      quiero decir molusco            pobre lapa      ya ves que andás en pasos mucho peores       conocés a qué juego y a qué apuesto      sabés que apuesto a que desaparezcas      no el fulano que sos sono el mohoso      herrumbrado tornillo de cadalso       me seguís por mis calles por mis tangos      por mis lluvias y mis noches de arena      vigilás mis gaviotas y mi cédula      mi casilla postal y mi resfrío       conocés mis abrazos y mis postres      mi bigote mi vino mi teléfono      mi libretita con las direcciones      mi mujer mi paraguas mis bolsillos       es decir que sabés todo de afuera      todo de superficie        de exteriores      delatarás mi sobra y mi pellejo      y eso no alcanza para hacer la ficha       donde no podés ver        donde no llegan      tus antenas        en la aurícula izquierda      tengo mi berretín inexpugnable      a pruebas de derrotas y de olvido       allí el destino o no sé quién carajos      armó el amor y almacenó los odios      pero es ahí donde perdés la pista      es ahí donde vamos a joderte       señor molusco        caballero lapa.",Hombre que mira al tira que lo sigue,others,POS
Mario Benedetti," Cuando el presidente, cualquier presidente se preocupa tanto  por los derechos humanos  parece evidente que en ese caso  derecho no significa facultad  o atributo  o libre albedrío  sino diestro  o antizurdo  o flanco opuesto al corazón  lado derecho en fin  en consecuencia  ¿no sería hora  de que iniciáramos  una amplia campaña internacional  por los izquierdos humanos?",Ahora todo está claro,others,NEU
Mario Benedetti,No creo en vos mordaza pero voy a decirte por qué no creo  ta ves ahora no digo no hoy ni ay  y sin embargo igual destapo el verbo respiro el grito y armo la blasfemia  pienso luego insisto  hago inventario de tu alegre pálpito de la miseria de tu crueldad sin muchas ilusiones de tu ira lustrada de tu miedo porque mordaza vos sos muchísimo más que un trapo sucio sos la mano tembleque que te ayuda sos el dueño flamante de esa mano y hasta el dueño canalla de tu dueño  porque mordaza sos muchisimo más que un trapo sucio con gusto a boca libre y a puteada sos la ley malviviente del sistema sos la flor bienmuriente de la infamia  pienso luego insisto  a tu custodia quedan mis labios apretados quedan mis incisivos colmillos y molares queda mi lengua queda mi discurso pero no queda en cambio mi garganta  en mi garganta empiezo por lo pronto a ser libre a veces trago la saliva amarga pero no trago mi rencor sagrado  mordaza bárbara mordaza ingenua crees que no voy a hablar pero sí hablo solamente con ser y con estar  pienso luego insisto  qué me importa callar si hablamos todos por todas partes las paredes y por todos los signos qué me importa callar si ya sabés oscura qué me importa callar si ya sabés mordaza lo que voy a decirte porquería.,Oda a la mordaza,others,POS
Mario Benedetti,Sabes gustavo adolfo en cualquier año de éstos ya no van a volver las golondrinas ni aún las pertinaces las del balcón las tuyas  es lógico están hartas de tanto y tanto alarde migratorio de tanto y tanto cruce sobre el mar y retórica y pretextos y alcores  su tiempo ya pasó lo reconocen y a mitad de su ida o de su vuelta oscuras cursilíneas tiernitas de alas largas se dejarán caer como buscando cada una su ola terminal.,Últimas golondrinas,others,NEU
Mario Benedetti,"Si la esmeralda se opacara, si el oro perdiera su color, entonces, se acabaría nuestro amor.  Si el sol no calentara, si la luna no existiera, entonces, no tendría sentido vivir en esta tierra como tampoco tendría sentido vivir sin mi vida, la mujer de mis sueños, la que me da la alegría...  Si el mundo no girara o el tiempo no existiese, entonces, jamás moriría Jamás morirías tampoco nuestro amor... pero el tiempo no es necesario nuestro amor es eterno no necesitamos del sol de la luna o los astros para seguir amándonos...  Si la vida fuera otra y la muerte llegase entonces, te amaría hoy, mañana... por siempre... todavía.",Por siempre,joy,POS
Mario Benedetti, Te dejo con tu vida tu trabajo tu gente con tus puestas de sol y tus amaneceres. Sembrando tu confianza te dejo junto al mundo derrotando imposibles segura sin seguro. Te dejo frente al mar descifrándote sola sin mi pregunta a ciegas sin mi respuesta rota. Te dejo sin mis dudas pobres y malheridas sin mis inmadureces sin mi veteranía. Pero tampoco creas a pie juntillas todo no creas nunca creas este falso abandono. Estaré donde menos lo esperes por ejemplo en un árbol añoso de oscuros cabeceos. Estaré en un lejano horizonte sin horas en la huella del tacto en tu sombra y mi sombra. Estaré repartido en cuatro o cinco pibes de esos que vos mirás y enseguida te siguen. Y ojalá pueda estar de tu sueño en la red esperando tus ojos y mirándote.,Chau número tres,others,NEU
Mario Benedetti,Ningún padre de la iglesia ha sabido explicar por qué no existe un mandamiento once que ordene a la mujer no codiciar al hombre de su prójima.,Once,anger,NEG
